inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
Travelling,Airtel,4G,1,Poor Voice Quality,32.02773611,75.389813,Punjab,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,28.52556148,77.36932621,Uttar Pradesh,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,16.467626666666668,82.02629,Andhra Pradesh,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,26.21949243,84.54301334,Bihar,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,30.91337333333333,74.97894166666667,Punjab,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,16.60832879,74.35245287,Maharashtra,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,32.145185,75.84937166666667,Himachal Pradesh,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,32.145185,75.84937166666667,Himachal Pradesh,1,2025
Travelling,Airtel,4G,3,Satisfactory,32.145185,75.84937166666667,Himachal Pradesh,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,17.02635073,81.40249025,Andhra Pradesh,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,17.41566297,78.44091251,Telangana,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,26.61939681,82.13479871,Uttar Pradesh,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,2,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,24.918903333333333,86.10698666666667,Bihar,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,3,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,1,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,21.11104346,79.06786412,Maharashtra,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,26.872732,80.8947717,Uttar Pradesh,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,26.8507438,80.9480873,Uttar Pradesh,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,4,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,21.10812283,79.07878386,Maharashtra,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,30.80693833,76.01818167,Punjab,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,2,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,24.04797167,88.68657333,West Bengal,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Call Dropped,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,17.1545491,78.5871984,Telangana,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,-1,-1,NA,7,2025
Travelling,Airtel,4G,5,Satisfactory,21.59447667,73.016535,Gujarat,7,2025
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
Travelling,Airtel,4G,5,Satisfactory,23.439295,77.75964667,Madhya Pradesh,10,2021
Travelling,Airtel,4G,5,Satisfactory,23.41016833,77.75060167,Madhya Pradesh,10,2021
Travelling,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,2,Call Dropped,18.5938621,73.7927246,Maharashtra,11,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
Travelling,Airtel,4G,1,Call Dropped,18.4649137,79.11103317,Telangana,11,2021
Travelling,Airtel,4G,5,Satisfactory,10.30300856,76.22312844,Kerala,7,2021
Travelling,Airtel,4G,4,Satisfactory,14.02817332,75.93202075,Karnataka,7,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
Travelling,Airtel,4G,5,Satisfactory,10.30477302,76.22223952,Kerala,11,2021
Travelling,Airtel,4G,5,Satisfactory,23.330035,77.78973,Madhya Pradesh,11,2021
Travelling,Airtel,4G,5,Satisfactory,23.381675,77.75914167,Madhya Pradesh,11,2021
Travelling,Airtel,4G,5,Satisfactory,23.37947667,77.75995667,Madhya Pradesh,10,2021
Travelling,Airtel,4G,1,Poor Voice Quality,21.14871077,72.81513835,Gujarat,10,2021
Travelling,Airtel,4G,3,Poor Voice Quality,23.327625,77.80766833,Madhya Pradesh,10,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,10,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Call Dropped,12.9903222,77.686183,Karnataka,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,5,Satisfactory,23.04564503,72.51632971,Gujarat,2,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.11166007,79.8242713,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.66980168,79.34952758,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,15.64606708,79.49818523,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64606708,79.49818523,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64606708,79.49818523,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64527926,79.50028364,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64527926,79.50028364,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.64527926,79.50028364,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7327385,79.2673744,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.738055,79.2615008,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7343613,79.2631144,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7319288,79.2668754,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7248234,79.2657941,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7248234,79.2657941,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,15.7362634,79.2618531,Andhra Pradesh,6,2021
Travelling,Airtel,4G,5,Satisfactory,10.3029738,76.2231215,Kerala,6,2021
Travelling,Airtel,4G,1,Poor Voice Quality,28.58492221,77.09000398,Delhi,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467798,81.5558002,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467991,81.555783,Andhra Pradesh,6,2021
Travelling,Airtel,4G,3,Satisfactory,16.5467985,81.5557837,Andhra Pradesh,6,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,6,2021
Travelling,Airtel,4G,1,Call Dropped,28.62922577,77.05366507,Delhi,7,2021
Travelling,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA,5,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Poor Voice Quality,22.34859767,73.1734164,Gujarat,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,12.7347992,77.2976494,Karnataka,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,12.9749513,77.5677392,Karnataka,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,2,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,3,Satisfactory,-1.0,-1.0,NA,1,2021
Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA,4,2021
Travelling,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA,4,2021
